id,name,actions,level,rarity,prerequisites,frequency,cost,trigger,requirements,description,special,canSelectMultiple,isDefault,skillID,minProf,code,isCore,genericType,genTypeName,isArchived,contentSrc,homebrewID,version,createdAt,updatedAt
10562,"Fulminating Synergy",NONE,16,COMMON,"Dualistic Synergy",NULL,NULL,NULL,NULL,"When you draw upon your spells’ synergy, you create a physical manifestation of their magical resonance and invoke it to harm a foe. When you use (feat: Dualistic Synergy), choose a damage type: acid, cold, electricity, or fire. In addition to (feat: Dualistic Synergy)’s normal effect, a foe within 30 feet of you takes an amount of damage of the chosen type equal to the spell’s level. If the spell already deals damage of the chosen type, combine the damage before applying weaknesses and resistances.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 18:49:56","2020-10-01 18:49:56"
10563,"Halcyon Spellcasting Adept",NONE,14,COMMON,"Halcyon Spellcasting Initiate; master in either Arcana or Nature, expert in the other",NULL,NULL,NULL,NULL,"You refine your halcyon magic. You gain two common 4th-level halcyon spells and two 5th-level halcyon spells. You also gain a 4th-level halcyon spell slot and a 5th-level halcyon spell slot. Your proficiency rank in either arcane or primal spell DCs and spell attack rolls advances from trained to expert.",NULL,0,0,NULL,NULL,"IF (HAS-FEAT==Halcyon Spellcasting - Arcane) {GIVE-PROF-IN=ArcaneSpellAttacks:E}
IF (HAS-FEAT==Halcyon Spellcasting - Arcane) {GIVE-PROF-IN=ArcaneSpellDCs:E}
IF (HAS-FEAT==Halcyon Spellcasting - Primal) {GIVE-PROF-IN=PrimalSpellAttacks:E}
IF (HAS-FEAT==Halcyon Spellcasting - Primal) {GIVE-PROF-IN=PrimalSpellDCs:E}
GIVE-SPELL-SLOT=Halcyon Speaker:4
GIVE-SPELL-SLOT=Halcyon Speaker:5",0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 18:49:56","2020-10-01 18:49:56"
10564,"Halcyon Spellcasting Sage",NONE,18,COMMON,"Halcyon Spellcasting Adept; legendary in either Arcana or Nature, master in the other",NULL,NULL,NULL,NULL,"Your command over halcyon magic is nearly unmatched. You gain two common 6th-level and 7th-level halcyon spells. You also gain a 6th-level halcyon spell slot and a 7th-level halcyon spell slot. Your proficiency rank in either arcane or primal spell DCs and spell attack rolls advances from expert to master.",NULL,0,0,NULL,NULL,"IF (HAS-FEAT==Halcyon Spellcasting - Arcane) {GIVE-PROF-IN=ArcaneSpellAttacks:M}
IF (HAS-FEAT==Halcyon Spellcasting - Arcane) {GIVE-PROF-IN=ArcaneSpellDCs:M}
IF (HAS-FEAT==Halcyon Spellcasting - Primal) {GIVE-PROF-IN=PrimalSpellAttacks:M}
IF (HAS-FEAT==Halcyon Spellcasting - Primal) {GIVE-PROF-IN=PrimalSpellDCs:M}
GIVE-SPELL-SLOT=Halcyon Speaker:6
GIVE-SPELL-SLOT=Halcyon Speaker:7",0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 18:49:56","2020-10-01 18:49:56"
10565,"Synergistic Spell",ACTION,20,COMMON,"Halcyon Spellcasting Initiate, Fulminating Synergy, legendary in Arcana and Nature",NULL,NULL,NULL,NULL,"You combine your synergy and spells into a fantastic web of magic, allowing you to cast two spells at once. If the next action you use is to (activity: Cast a Spell) from one of your halcyon spell slots, after that spell resolves, you can Cast another Spell as a free action. This spell must be cast from one of your halcyon spell slots and be a spell that would normally take two actions to cast.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 18:49:56","2020-10-01 18:49:56"
10566,"Magaambyan Attendant Dedication",NONE,2,UNCOMMON,"trained in Arcana or Nature; member of the Magaambya of attendant rank",NULL,NULL,NULL,NULL,"You devote much of your study to halcyon magic. You gain the ability to cast a single arcane or primal cantrip of your choice, (as is normal for cantrips, it is heightened to a spell level equal to half your level, rounded up). If you weren’t already, you become trained in that tradition’s spell DCs and spell attack rolls, with Intelligence as your spellcasting ability if you choose arcane or Wisdom as your spellcasting ability if you choose primal.
Regardless of whether you choose an arcane or primal cantrip, you also either become trained in Arcana or Nature, or an expert in one of those skills in which you were already trained.
When you gain this feat, choose to affiliate with the Cascade Bearers, Emerald Boughs, Rain–Scribes, Tempest-Sun Mages, or Uzunjati. This grants you additional feats available to only that branch.","You cannot select another dedication feat until you have gained two other feats from the Magaambyan Attendant archetype.",0,0,NULL,NULL,"SET-SPELL-CASTING-TYPE=Magaambyan Attendant:SPONTANEOUS-REPERTOIRE
GIVE-SPELL-SLOT=Magaambyan Attendant:0
GIVE-FEAT-FROM=Choose a Spellcasting Tradition:Magaambyan Spellcasting - Arcane,Magaambyan Spellcasting - Primal
GIVE-NOTES-FIELD=Use this area to keep track of your affiliation.",0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:31","2020-10-01 19:20:31"
10567,"Magaambyan Spellcasting - Arcane",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"__Your halcyon spellcasting is arcane.__",NULL,0,0,NULL,NULL,"GIVE-PROF-IN=ArcaneSpellAttacks:T
GIVE-PROF-IN=ArcaneSpellDCs:T
SET-SPELL-TRADITION=Magaambyan Attendant:Arcane
SET-SPELL-KEY-ABILITY=Magaambyan Attendant:INT",0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:32","2020-10-01 19:20:32"
10568,"Adaptive Mask Familiar",NONE,6,COMMON,"Mask Familiar",NULL,NULL,NULL,NULL,"Your mask familiar adapts quickly to material form, allowing it to gain more familiar and master abilities. You select four master and familiar abilities each day instead of two.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:32","2020-10-01 19:20:32"
10569,"Cascade Bearers Flexibility",FREE_ACTION,6,COMMON,"Magaambyan Attendant Dedication, Cascade Bearers affiliation","once per day",NULL,NULL,"You haven’t yet acted on your turn.","You call upon your Cascade Bearer training to help you adjust a spell for the current situation. Until the end of your turn, you gain a single (trait: metamagic) feat from the druid class or the wizard class that has a level requirement of no more than half your level.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:32","2020-10-01 19:20:32"
10570,"Magaambyan Spellcasting - Primal",NONE,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"__Your halcyon spellcasting is primal.__",NULL,0,0,NULL,NULL,"GIVE-PROF-IN=PrimalSpellAttacks:T
GIVE-PROF-IN=PrimalSpellDCs:T
SET-SPELL-TRADITION=Magaambyan Attendant:Primal
SET-SPELL-KEY-ABILITY=Magaambyan Attendant:WIS",0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:32","2020-10-01 19:20:32"
10571,"Mask Familiar",NONE,4,COMMON,"Magaambyan Attendant Dedication",NULL,NULL,NULL,NULL,"Your mask takes on a personality of its own, allowing it to serve as your familiar. Though you can still wear it as a mask, you can detach it from your face to grant it a bodily form of colored light that allows it to move around; usually, this is a miniature form of the animal the mask represents. Detaching or reattaching the familiar to transform it is a two-action activity. Even in mask form, the familiar can move around on its master’s face and speaks in a distinct voice (if it can talk). It is easily recognized as more than a simple mask unless the familiar succeeds at a Deception check to (action: Impersonate) a mask. Other than its appearance and the fact that it can be worn, it functions as other familiars. Your mask familiar has access to the mask freeze familiar ability.
~ Mask Freeze:: When in mask form, your familiar can hide its obvious supernatural qualities to pass as a simple, unassuming mask. It doesn’t need to (action: Impersonate) to fool a passing glance, and it gains a +4 circumstance bonus to its Deception DC against an active observer (action: Seeking | Seek) or otherwise studying it.",NULL,0,0,NULL,NULL,"DISPLAY-COMPANION-TAB
GIVE-NOTES-FIELD=Use this area to keep information about your mask familiar.",0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:32","2020-10-01 19:20:32"
10572,"Emerald Boughs Accustomation",NONE,6,COMMON,"Magaambyan Attendant Dedication, Emerald Boughs affiliation, expert in Society",NULL,NULL,NULL,NULL,"You are comfortable and socially capable in almost any cultural context. When you use the Society skill to (action: Subsist | Subsist - Society), if you roll a critical failure, you get a failure instead; if you roll a success, you get a critical success instead; and if you roll a critical success, you can provide for another additional creature. Furthermore, when you attempt a Society check to (action: Recall Knowledge | Recall Knowledge - Society) about cultural practices and roll a critical failure, you get a failure instead.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:32","2020-10-01 19:20:32"
10573,"Rain-Scribe Sustenance",NONE,6,COMMON,"Magaambyan Attendant Dedication, Rain-Scribes affiliation",NULL,NULL,NULL,NULL,"You use the power of your Rain-Scribe magic to draw on a stream of primal power for sustenance. You don’t need to eat or drink and need only 6 hours of rest to feel well rested. You must still rest at least 8 hours and spend 1 hour of preparation to regain resources usable only a limited number of times per day, such as spell slots.
You can draw on primal power to stay awake and alert while otherwise resting your body and mind, gaining the full benefits of an 8-hour rest without falling asleep. When you do, you lose the other benefits of Rain-Scribe Sustenance for 1 week while your primal energies recharge.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:32","2020-10-01 19:20:32"
10574,"Tempest-Sun Redirection",ACTION,6,COMMON,"Magaambyan Attendant Dedication, Tempest-Sun Mages affiliation",NULL,NULL,NULL,NULL,"If the next action you use is to (activity: Cast a Spell) from your spell slots that damages other creatures, you can bend some of that spell’s offensive energy, protecting allies in the area and boosting your own defenses against certain foes. Select any number of targets of the spell and reduce the spell’s damage to those targets by an amount equal to the spell’s level. Until your next turn, when one of those targets damages you, that damage is reduced by twice the spell’s level.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:32","2020-10-01 19:20:32"
10575,"Uzunjati Storytelling",ACTION,6,COMMON,"Magaambyan Attendant Dedication, Uzunjati affiliation, master in a Recall Knowledge skill",NULL,NULL,NULL,NULL,"You tell a quick story or begin telling a longer tale. This is most useful when you want to prove your scholarly credibility or impress someone quickly. Roll a check with a skill that can be used to (action: Recall Knowledge) in which you have expert proficiency, using the result entry for the (action: Perform) action. Like (action: Performing | Perform), storytelling rarely has an effect on its own, but it might influence the DCs of subsequent Diplomacy checks against the observers – or even change their attitudes – if the GM sees fit. This action is not a performance and cannot be used in place of anything that requires you to (action: Perform).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:32","2020-10-01 19:20:32"
10576,"Cascade Bearers Spellcasting",NONE,10,COMMON,"Magaambyan Attendant Dedication, Cascade Bearers affiliation",NULL,NULL,NULL,NULL,"Your Cascade Bearer training allows you to broaden the horizons of your halcyon spells further than most Magaambyans, weaving in spiritual magic. You can select halcyon spells from the divine or occult spell lists in additional to the arcane or primal spell lists, though they are still halcyon spells (so you choose when casting if they are arcane or primal spells). You gain a halcyon cantrip and a halcyon 1st-level spell.",NULL,0,0,NULL,NULL,"GIVE-SPELL-SLOT=Magaambyan Attendant:0
GIVE-SPELL-SLOT=Magaambyan Attendant:1",0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:32","2020-10-01 19:20:32"
10577,"Emerald Boughs Hideaway",NONE,10,COMMON,"Magaambyan Attendant Dedication, Emerald Boughs affiliation",NULL,NULL,NULL,NULL,"You use Emerald Bough techniques to create a small extradimensional space called a hideaway that lasts as long as you are conscious. The hideaway functions as a (item: type I bag of holding | Bag of Holding I), but has no Bulk and takes no hands; it holds one object with a maximum Bulk equal to your highest mental ability score modifier; as you open the hideaway with pure thought, activating it to retrieve an item is a free action with the envision component instead of a single action with the (action: Interact) component.
The hideaway’s access point appears as an obviously magical gap within 1 foot of your body. Only you can access the hideaway; you can you use an (action: Interact) action each round to physically hold it open for another person. A successful (spell: dispel magic) spell or similar effect against your spell DC and the hideaway’s counteract level of 2 expels the object; the object is also expelled if you become unconscious. After a successful (spell: dispel magic) spell or when you become conscious again, the hideaway immediately reforms with no additional action from you. You can also dismiss the hideaway (if it is empty) or re-form it using a single action with the envision component.",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:32","2020-10-01 19:20:32"
10578,"Rain-Scribe Mobility",TWO_ACTIONS,10,COMMON,"Magaambyan Attendant Dedication, Rain-Scribes affiliation",NULL,NULL,NULL,NULL,"You surround yourself in a mantle of Rain-Scribe magic and (action: Stride) twice; difficult terrain does not reduce your Speed, even if the difficult terrain has been manipulated by magic. Your magic clears the difficult terrain in each square you entered; until your next turn, those squares aren’t difficult terrain for any creature walking through them (or are normal difficult terrain if they were previously greater difficult terrain).",NULL,0,0,NULL,NULL,NULL,0,NULL,NULL,0,LOST-CHAR-GUIDE,NULL,1.0,"2020-10-01 19:20:32","2020-10-01 19:20:32"
